Time in ms;Pos hand in x;Pos hand in z;
3.78;19.77452;141.5741;
3.78;19.77452;141.5741;
3.8;18.73759;141.7117;
3.8;18.73759;141.7117;
3.8;18.73759;141.7117;
3.82;19.15451;141.7182;
3.82;19.15451;141.7182;
3.82;19.15451;141.7182;
3.84;20.13128;141.1357;
3.84;20.13128;141.1357;
3.84;20.13128;141.1357;
3.86;20.64944;140.6017;
3.86;20.64944;140.6017;
3.86;20.64944;140.6017;
3.88;21.02736;139.1067;
3.88;21.02736;139.1067;
3.88;21.02736;139.1067;
3.9;23.12037;135.0956;
3.9;23.12037;135.0956;
3.9;23.12037;135.0956;
3.92;24.56074;131.8028;
3.92;24.56074;131.8028;
3.92;24.56074;131.8028;
3.94;25.05348;128.5556;
3.94;25.05348;128.5556;
3.94;25.05348;128.5556;
3.96;24.67844;127.7589;
3.96;24.67844;127.7589;
3.96;24.67844;127.7589;
3.98;27.82532;121.9231;
3.98;27.82532;121.9231;
3.98;27.82532;121.9231;
4;28.20227;116.2243;
4;28.20227;116.2243;
4;28.20227;116.2243;
4.02;28.72803;114.4338;
4.02;28.72803;114.4338;
4.02;28.72803;114.4338;
4.04;29.01842;106.8824;
4.04;29.01842;106.8824;
4.04;29.01842;106.8824;
4.06;29.16089;100.6802;
4.06;29.16089;100.6802;
4.06;29.16089;100.6802;
4.08;30.8152;88.80711;
4.08;30.8152;88.80711;
4.08;30.8152;88.80711;
4.1;30.60379;79.34911;
4.1;30.60379;79.34911;
4.1;30.60379;79.34911;
4.12;31.68184;70.53042;
4.12;31.68184;70.53042;
4.12;31.68184;70.53042;
4.14;32.56294;60.9099;
4.14;32.56294;60.9099;
4.14;32.56294;60.9099;
4.16;32.61132;51.34882;
4.16;32.61132;51.34882;
4.16;32.61132;51.34882;
4.18;36.30679;37.83876;
4.18;36.30679;37.83876;
4.18;36.30679;37.83876;
4.2;38.98265;30.13434;
4.2;38.98265;30.13434;
4.2;38.98265;30.13434;
4.22;39.83284;21.28559;
4.22;39.83284;21.28559;
4.22;39.83284;21.28559;
4.24;41.19279;17.04875;
4.24;41.19279;17.04875;
4.24;41.19279;17.04875;
4.26;42.39869;9.555837;
4.26;42.39869;9.555837;
4.26;42.39869;9.555837;
4.28;46.7071;-4.220239;
4.28;46.7071;-4.220239;
4.28;46.7071;-4.220239;
4.3;47.84114;-10.06694;
4.3;47.84114;-10.06694;
4.3;47.84114;-10.06694;
4.32;48.94022;-13.08608;
4.32;48.94022;-13.08608;
4.32;48.94022;-13.08608;
4.34;50.3713;-18.89737;
4.34;50.3713;-18.89737;
4.34;50.3713;-18.89737;
4.36;51.14944;-24.05092;
4.36;51.14944;-24.05092;
4.36;51.14944;-24.05092;
4.38;53.21799;-30.01546;
4.38;53.21799;-30.01546;
4.38;53.21799;-30.01546;
4.4;55.29091;-32.17884;
4.4;55.29091;-32.17884;
4.4;55.29091;-32.17884;
4.42;57.08426;-34.8596;
4.42;57.08426;-34.8596;
4.42;57.08426;-34.8596;
4.44;58.12165;-37.00846;
4.44;58.12165;-37.00846;
4.44;58.12165;-37.00846;
4.46;59.62969;-39.6446;
4.46;59.62969;-39.6446;
4.46;59.62969;-39.6446;
4.48;60.5971;-41.40204;
4.48;60.5971;-41.40204;
4.48;60.5971;-41.40204;
4.5;61.37184;-43.38937;
4.5;61.37184;-43.38937;
4.5;61.37184;-43.38937;
4.52;62.6917;-45.07262;
4.52;62.6917;-45.07262;
4.52;62.6917;-45.07262;
4.54;63.34971;-45.81404;
4.54;63.34971;-45.81404;
4.54;63.34971;-45.81404;
4.56;65.39059;-48.58746;
4.56;65.39059;-48.58746;
4.56;65.39059;-48.58746;
4.58;66.28943;-49.45443;
4.58;66.28943;-49.45443;
4.58;66.28943;-49.45443;
4.6;67.17779;-50.10109;
4.6;67.17779;-50.10109;
4.6;67.17779;-50.10109;
4.62;68.48898;-51.02697;
4.62;68.48898;-51.02697;
4.62;68.48898;-51.02697;
4.64;69.6674;-52.02981;
4.64;69.6674;-52.02981;
4.64;69.6674;-52.02981;
4.66;72.49806;-53.94709;
4.66;72.49806;-53.94709;
4.66;72.49806;-53.94709;
4.68;73.21667;-54.45261;
4.68;73.21667;-54.45261;
4.68;73.21667;-54.45261;
4.7;74.50546;-54.90772;
4.7;74.50546;-54.90772;
4.7;74.50546;-54.90772;
4.72;76.20358;-55.25521;
4.72;76.20358;-55.25521;
4.72;76.20358;-55.25521;
4.74;78.66621;-55.83149;
4.74;78.66621;-55.83149;
4.74;78.66621;-55.83149;
4.76;82.4227;-55.96145;
4.76;82.4227;-55.96145;
4.76;82.4227;-55.96145;
4.78;85.606;-55.51921;
4.78;85.606;-55.51921;
4.78;85.606;-55.51921;
4.8;89.53031;-54.59759;
4.8;89.53031;-54.59759;
4.8;89.53031;-54.59759;
4.82;91.36535;-54.2044;
4.82;91.36535;-54.2044;
4.82;91.36535;-54.2044;
4.84;95.44742;-52.69149;
4.84;95.44742;-52.69149;
4.84;95.44742;-52.69149;
4.86;104.0296;-48.333;
4.86;104.0296;-48.333;
4.86;104.0296;-48.333;
4.88;109.3535;-46.37032;
4.88;109.3535;-46.37032;
4.88;109.3535;-46.37032;
4.9;111.3938;-45.43338;
4.9;111.3938;-45.43338;
4.9;111.3938;-45.43338;
4.92;115.2639;-42.68181;
4.92;115.2639;-42.68181;
4.92;115.2639;-42.68181;
4.94;119.4357;-38.85509;
4.94;119.4357;-38.85509;
4.94;119.4357;-38.85509;
4.96;125.0151;-34.41859;
4.96;125.0151;-34.41859;
4.96;125.0151;-34.41859;
4.98;128.4232;-31.91912;
4.98;128.4232;-31.91912;
4.98;128.4232;-31.91912;
5;131.2731;-29.41068;
5;131.2731;-29.41068;
5;131.2731;-29.41068;
5.02;133.2168;-26.58227;
5.02;133.2168;-26.58227;
5.02;133.2168;-26.58227;
5.04;135.3377;-22.98321;
5.04;135.3377;-22.98321;
5.04;135.3377;-22.98321;
5.06;136.4752;-21.14574;
5.06;136.4752;-21.14574;
5.06;136.4752;-21.14574;
5.08;137.0844;-20.3171;
5.08;137.0844;-20.3171;
5.08;137.0844;-20.3171;
5.1;137.5259;-19.80283;
5.1;137.5259;-19.80283;
5.1;137.5259;-19.80283;
5.12;137.5407;-19.53198;
5.12;137.5407;-19.53198;
5.12;137.5407;-19.53198;
5.14;137.2764;-19.08351;
5.14;137.2764;-19.08351;
5.14;137.2764;-19.08351;
5.16;136.3772;-19.4086;
5.16;136.3772;-19.4086;
5.16;136.3772;-19.4086;
5.18;134.8171;-19.64008;
5.18;134.8171;-19.64008;
5.18;134.8171;-19.64008;
5.2;134.3958;-20.03321;
5.2;134.3958;-20.03321;
5.2;134.3958;-20.03321;
5.22;132.6381;-21.22778;
5.22;132.6381;-21.22778;
5.22;132.6381;-21.22778;
5.24;127.6526;-22.91216;
5.24;127.6526;-22.91216;
5.24;127.6526;-22.91216;
5.26;125.854;-23.44559;
5.26;125.854;-23.44559;
5.26;125.854;-23.44559;
5.28;122.3892;-24.53093;
5.28;122.3892;-24.53093;
5.28;122.3892;-24.53093;
5.3;118.6027;-25.12739;
5.3;118.6027;-25.12739;
5.3;118.6027;-25.12739;
5.32;114.0836;-25.81429;
5.32;114.0836;-25.81429;
5.32;114.0836;-25.81429;
5.34;106.0077;-26.7398;
5.34;106.0077;-26.7398;
5.34;106.0077;-26.7398;
5.36;99.02952;-27.10898;
5.36;99.02952;-27.10898;
5.36;99.02952;-27.10898;
5.38;90.86919;-26.92925;
5.38;90.86919;-26.92925;
5.38;90.86919;-26.92925;
5.4;86.43941;-26.98963;
5.4;86.43941;-26.98963;
5.4;86.43941;-26.98963;
5.42;76.50526;-26.97852;
5.42;76.50526;-26.97852;
5.42;76.50526;-26.97852;
5.44;53.55969;-25.95503;
5.44;53.55969;-25.95503;
5.44;53.55969;-25.95503;
5.46;41.97865;-25.12923;
5.46;41.97865;-25.12923;
5.46;41.97865;-25.12923;
5.48;36.26294;-24.85721;
5.48;36.26294;-24.85721;
5.48;36.26294;-24.85721;
5.5;22.72322;-24.22632;
5.5;22.72322;-24.22632;
5.5;22.72322;-24.22632;
5.52;10.98004;-22.9384;
5.52;10.98004;-22.9384;
5.52;10.98004;-22.9384;
5.54;-5.890685;-19.01743;
5.54;-5.890685;-19.01743;
5.54;-5.890685;-19.01743;
5.56;-16.51473;-16.81026;
5.56;-16.51473;-16.81026;
5.56;-16.51473;-16.81026;
5.58;-27.64089;-15.52949;
5.58;-27.64089;-15.52949;
5.58;-27.64089;-15.52949;
5.6;-38.09993;-14.73492;
5.6;-38.09993;-14.73492;
5.6;-38.09993;-14.73492;
5.62;-50.87132;-11.6041;
5.62;-50.87132;-11.6041;
5.62;-50.87132;-11.6041;
5.64;-60.24441;-9.49354;
5.64;-60.24441;-9.49354;
5.64;-60.24441;-9.49354;
5.66;-67.69987;-7.855564;
5.66;-67.69987;-7.855564;
5.66;-67.69987;-7.855564;
5.68;-75.71694;-4.993339;
5.68;-75.71694;-4.993339;
5.68;-75.71694;-4.993339;
5.7;-78.76163;-3.989948;
5.7;-78.76163;-3.989948;
5.7;-78.76163;-3.989948;
5.72;-92.09247;-0.1680254;
5.72;-92.09247;-0.1680254;
5.72;-92.09247;-0.1680254;
5.74;-98.2591;1.387605;
5.74;-98.2591;1.387605;
5.74;-98.2591;1.387605;
5.76;-102.8062;2.273285;
5.76;-102.8062;2.273285;
5.76;-102.8062;2.273285;
5.78;-104.7577;3.020989;
5.78;-104.7577;3.020989;
5.78;-104.7577;3.020989;
5.8;-109.2516;4.082152;
5.8;-109.2516;4.082152;
5.8;-109.2516;4.082152;
5.82;-113.1158;5.615903;
5.82;-113.1158;5.615903;
5.82;-113.1158;5.615903;
5.84;-113.5843;6.063081;
5.84;-113.5843;6.063081;
5.84;-113.5843;6.063081;
